contestant,sport,record,matchup,away_team,home_team,pick_type,pick_text,team,line,units_wagered
paris972,NBA,192-155-7,Houston @ Cleveland,Houston,Cleveland,Spread (ATS),HOU -1.5,HOU,-1.5,+500
paris972,NBA,192-155-7,Houston @ Cleveland,Houston,Cleveland,Total (Over),Over 234.0,Over,234.0,+500
paris972,NBA,192-155-7,Golden State @ Miami,Golden State,Miami,Spread (ATS),MIA -6.5,MIA,-6.5,+500
paris972,NBA,192-155-7,Golden State @ Miami,Golden State,Miami,Total (Under),Under 232.5,Under,232.5,+500
paris972,NBA,192-155-7,Washington @ Minnesota,Washington,Minnesota,Spread (ATS),WAS +16.0,WAS,+16.0,+500
paris972,NBA,192-155-7,Washington @ Minnesota,Washington,Minnesota,Total (Over),Over 237.5,Over,237.5,+500
paris972,NBA,192-155-7,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Spread (ATS),SAC +18.5,SAC,+18.5,+500
paris972,NBA,192-155-7,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Total (Over),Over 233.0,Over,233.0,+500
paris972,NBA,192-155-7,Denver @ New Orleans,Denver,New Orleans,Spread (ATS),NO +14.5,NO,+14.5,+500
paris972,NBA,192-155-7,Denver @ New Orleans,Denver,New Orleans,Total (Over),Over 233.0,Over,233.0,+500
paris972,NBA,192-155-7,New York @ Dallas,New York,Dallas,Spread (ATS),NY -5.5,NY,-5.5,+500
paris972,NBA,192-155-7,New York @ Dallas,New York,Dallas,Total (Over),Over 228.5,Over,228.5,+500
paris972,NBA,192-155-7,Chicago @ Portland,Chicago,Portland,Spread (ATS),CHI -2.5,CHI,-2.5,+500
paris972,NBA,192-155-7,Chicago @ Portland,Chicago,Portland,Total (Under),Under 243.5,Under,243.5,+500
cucamonga,NBA,130-99-2,Houston @ Cleveland,Houston,Cleveland,Total (Over),Over 233.0,Over,233.0,+500
cucamonga,NBA,130-99-2,Golden State @ Miami,Golden State,Miami,Total (Over),Over 232.5,Over,232.5,+500
cucamonga,NBA,130-99-2,Denver @ New Orleans,Denver,New Orleans,Spread (ATS),DEN -13.5,DEN,-13.5,+500
cucamonga,NBA,130-99-2,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Total (Over),Over 232.5,Over,232.5,+500
cucamonga,NBA,130-99-2,New York @ Dallas,New York,Dallas,Spread (ATS),NY -5.0,NY,-5.0,+500
cucamonga,NBA,130-99-2,Chicago @ Portland,Chicago,Portland,Spread (ATS),CHI -3.5,CHI,-3.5,+500
london79,NBA,219-180-6,Houston @ Cleveland,Houston,Cleveland,Spread (ATS),CLE +1.5,CLE,+1.5,+500
london79,NBA,219-180-6,Houston @ Cleveland,Houston,Cleveland,Total (Over),Over 233.0,Over,233.0,+500
london79,NBA,219-180-6,Charlotte @ Indiana,Charlotte,Indiana,Spread (ATS),IND +1.5,IND,+1.5,+500
london79,NBA,219-180-6,Toronto @ Philadelphia,Toronto,Philadelphia,Spread (ATS),PHI +1.5,PHI,+1.5,+500
london79,NBA,219-180-6,Toronto @ Philadelphia,Toronto,Philadelphia,Total (Over),Over 234.5,Over,234.5,+500
london79,NBA,219-180-6,Golden State @ Miami,Golden State,Miami,Spread (ATS),GS +6.5,GS,+6.5,+500
london79,NBA,219-180-6,Golden State @ Miami,Golden State,Miami,Total (Over),Over 230.5,Over,230.5,+500
london79,NBA,219-180-6,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Total (Over),Over 232.0,Over,232.0,+500
london79,NBA,219-180-6,New York @ Dallas,New York,Dallas,Spread (ATS),DAL +5.5,DAL,+5.5,+500
london79,NBA,219-180-6,New York @ Dallas,New York,Dallas,Total (Over),Over 228.5,Over,228.5,+500
london79,NBA,219-180-6,Chicago @ Portland,Chicago,Portland,Spread (ATS),CHI -2.5,CHI,-2.5,+500
Falcon4242,NBA,220-181-8,Houston @ Cleveland,Houston,Cleveland,Spread (ATS),HOU -1.5,HOU,-1.5,+500
Falcon4242,NBA,220-181-8,Houston @ Cleveland,Houston,Cleveland,Total (Over),Over 233.0,Over,233.0,+500
Falcon4242,NBA,220-181-8,Toronto @ Philadelphia,Toronto,Philadelphia,Spread (ATS),TOR -1.0,TOR,-1.0,+500
Falcon4242,NBA,220-181-8,Toronto @ Philadelphia,Toronto,Philadelphia,Total (Under),Under 234.0,Under,234.0,+500
Falcon4242,NBA,220-181-8,Charlotte @ Indiana,Charlotte,Indiana,Spread (ATS),CHA -1.5,CHA,-1.5,+500
Falcon4242,NBA,220-181-8,Charlotte @ Indiana,Charlotte,Indiana,Total (Under),Under 236.5,Under,236.5,+500
Falcon4242,NBA,220-181-8,Golden State @ Miami,Golden State,Miami,Spread (ATS),GS +6.5,GS,+6.5,+500
Falcon4242,NBA,220-181-8,Golden State @ Miami,Golden State,Miami,Total (Over),Over 232.5,Over,232.5,+500
Falcon4242,NBA,220-181-8,Denver @ New Orleans,Denver,New Orleans,Spread (ATS),DEN -14.5,DEN,-14.5,+500
Falcon4242,NBA,220-181-8,Denver @ New Orleans,Denver,New Orleans,Total (Over),Over 233.5,Over,233.5,+500
Falcon4242,NBA,220-181-8,Washington @ Minnesota,Washington,Minnesota,Spread (ATS),MIN -16.0,MIN,-16.0,+500
Falcon4242,NBA,220-181-8,Washington @ Minnesota,Washington,Minnesota,Total (Over),Over 237.5,Over,237.5,+500
Falcon4242,NBA,220-181-8,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Spread (ATS),OKC -18.5,OKC,-18.5,+500
Falcon4242,NBA,220-181-8,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Total (Over),Over 232.5,Over,232.5,+500
Falcon4242,NBA,220-181-8,New York @ Dallas,New York,Dallas,Spread (ATS),NY -5.5,NY,-5.5,+500
Falcon4242,NBA,220-181-8,New York @ Dallas,New York,Dallas,Total (Over),Over 228.5,Over,228.5,+500
Falcon4242,NBA,220-181-8,Chicago @ Portland,Chicago,Portland,Spread (ATS),CHI -2.5,CHI,-2.5,+500
Falcon4242,NBA,220-181-8,Chicago @ Portland,Chicago,Portland,Total (Over),Over 243.5,Over,243.5,+500
rhinorey,NBA,141-110-1,Charlotte @ Indiana,Charlotte,Indiana,Spread (ATS),IND +1.5,IND,+1.5,+500
rhinorey,NBA,141-110-1,Houston @ Cleveland,Houston,Cleveland,Spread (ATS),HOU -1.5,HOU,-1.5,+500
rhinorey,NBA,141-110-1,Houston @ Cleveland,Houston,Cleveland,Total (Over),Over 233.0,Over,233.0,+500
rhinorey,NBA,141-110-1,New York @ Dallas,New York,Dallas,Spread (ATS),NY -4.5,NY,-4.5,+500
MNManiac2,NBA,76-51-4,Houston @ Cleveland,Houston,Cleveland,Spread (ATS),HOU -1.5,HOU,-1.5,+500
MNManiac2,NBA,76-51-4,Toronto @ Philadelphia,Toronto,Philadelphia,Total (Under),Under 233.5,Under,233.5,+500
MNManiac2,NBA,76-51-4,Charlotte @ Indiana,Charlotte,Indiana,Total (Under),Under 237.0,Under,237.0,+500
MNManiac2,NBA,76-51-4,Golden State @ Miami,Golden State,Miami,Spread (ATS),MIA -6.5,MIA,-6.5,+500
MNManiac2,NBA,76-51-4,Denver @ New Orleans,Denver,New Orleans,Total (Over),Over 233.5,Over,233.5,+500
MNManiac2,NBA,76-51-4,Washington @ Minnesota,Washington,Minnesota,Spread (ATS),MIN -16.0,MIN,-16.0,+500
MNManiac2,NBA,76-51-4,Sacramento @ Oklahoma City,Sacramento,Oklahoma City,Total (Under),Under 232.5,Under,232.5,+500
MNManiac2,NBA,76-51-4,New York @ Dallas,New York,Dallas,Spread (ATS),NY -5.5,NY,-5.5,+500
MNManiac2,NBA,76-51-4,Chicago @ Portland,Chicago,Portland,Spread (ATS),CHI -2.5,CHI,-2.5,+500
habsfanbronco,NHL,336-259-16,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),WAS -115,WAS,-115,+500
habsfanbronco,NHL,336-259-16,Edmonton @ Washington,Edmonton,Washington,Total (Under),Under 6.0,Under,6.0,+500
habsfanbronco,NHL,336-259-16,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+500
habsfanbronco,NHL,336-259-16,Calgary @ Buffalo,Calgary,Buffalo,Total (Over),Over 6.0,Over,6.0,+500
habsfanbronco,NHL,336-259-16,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +135,MIN,+135,+500
habsfanbronco,NHL,336-259-16,Carolina @ Minnesota,Carolina,Minnesota,Total (Under),Under 6.0,Under,6.0,+500
habsfanbronco,NHL,336-259-16,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
habsfanbronco,NHL,336-259-16,Boston @ Anaheim,Boston,Anaheim,Total (Over),Over 6.5,Over,6.5,+500
bigosports12,NHL,94-61-3,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
bigosports12,NHL,94-61-3,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
bigosports12,NHL,94-61-3,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +140,MIN,+140,+500
fat italian,NHL,342-268-12,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),EDM -105,EDM,-105,+500
fat italian,NHL,342-268-12,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
fat italian,NHL,342-268-12,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+500
fat italian,NHL,342-268-12,Calgary @ Buffalo,Calgary,Buffalo,Total (Under),Under 6.0,Under,6.0,+500
fat italian,NHL,342-268-12,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -160,CAR,-160,+500
fat italian,NHL,342-268-12,Carolina @ Minnesota,Carolina,Minnesota,Total (Over),Over 6.0,Over,6.0,+500
fat italian,NHL,342-268-12,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
fat italian,NHL,342-268-12,Boston @ Anaheim,Boston,Anaheim,Total (Over),Over 6.5,Over,6.5,+500
Mod2323,NHL,110-76-3,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 5.5,Over,5.5,+500
Mod2323,NHL,110-76-3,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
Mod2323,NHL,110-76-3,Calgary @ Buffalo,Calgary,Buffalo,Total (Under),Under 6.5,Under,6.5,+500
Mod2323,NHL,110-76-3,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -155,CAR,-155,+500
Mod2323,NHL,110-76-3,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
Nitetripper,NHL,158-116-1,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),WAS -115,WAS,-115,+500
Nitetripper,NHL,158-116-1,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+500
Nitetripper,NHL,158-116-1,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -155,CAR,-155,+500
Nitetripper,NHL,158-116-1,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
bmangha,NHL,165-141-0,Carolina @ Minnesota,Carolina,Minnesota,Total (Over),Over 6.0,Over,6.0,+200
Brayy_Wyatt,NHL,304-275-12,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),EDM +100,EDM,+100,+500
Brayy_Wyatt,NHL,304-275-12,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
Brayy_Wyatt,NHL,304-275-12,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),CAL +125,CAL,+125,+500
Brayy_Wyatt,NHL,304-275-12,Calgary @ Buffalo,Calgary,Buffalo,Total (Over),Over 6.0,Over,6.0,+500
Brayy_Wyatt,NHL,304-275-12,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +140,MIN,+140,+500
Brayy_Wyatt,NHL,304-275-12,Carolina @ Minnesota,Carolina,Minnesota,Total (Under),Under 6.0,Under,6.0,+500
Brayy_Wyatt,NHL,304-275-12,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
Brayy_Wyatt,NHL,304-275-12,Boston @ Anaheim,Boston,Anaheim,Total (Over),Over 6.5,Over,6.5,+500
AMOZONS,NHL,173-155-1,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),WAS -115,WAS,-115,+500
AMOZONS,NHL,173-155-1,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
AMOZONS,NHL,173-155-1,Calgary @ Buffalo,Calgary,Buffalo,Total (Over),Over 6.5,Over,6.5,+500
AMOZONS,NHL,173-155-1,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +125,MIN,+125,+500
AMOZONS,NHL,173-155-1,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
Espo77Orr4,NHL,121-92-5,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),EDM -105,EDM,-105,+500
Espo77Orr4,NHL,121-92-5,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 5.5,Over,5.5,+500
Espo77Orr4,NHL,121-92-5,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+500
Espo77Orr4,NHL,121-92-5,Calgary @ Buffalo,Calgary,Buffalo,Total (Under),Under 6.5,Under,6.5,+500
Espo77Orr4,NHL,121-92-5,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +125,MIN,+125,+500
Espo77Orr4,NHL,121-92-5,Carolina @ Minnesota,Carolina,Minnesota,Total (Under),Under 6.0,Under,6.0,+500
Espo77Orr4,NHL,121-92-5,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
Rads5777,NHL,267-222-10,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 5.5,Over,5.5,+500
Rads5777,NHL,267-222-10,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
Rads5777,NHL,267-222-10,Calgary @ Buffalo,Calgary,Buffalo,Total (Under),Under 6.5,Under,6.5,+500
Rads5777,NHL,267-222-10,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
bear1313,NHL,142-108-6,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
bear1313,NHL,142-108-6,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+500
bear1313,NHL,142-108-6,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +140,MIN,+140,+500
bear1313,NHL,142-108-6,Carolina @ Minnesota,Carolina,Minnesota,Total (Under),Under 6.0,Under,6.0,+500
bear1313,NHL,142-108-6,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
kugle6,NHL,159-130-5,Calgary @ Buffalo,Calgary,Buffalo,Total (Over),Over 6.0,Over,6.0,+100
wickpk,NHL,171-132-1,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),WAS -115,WAS,-115,+500
wickpk,NHL,171-132-1,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),CAL +145,CAL,+145,+500
wickpk,NHL,171-132-1,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +130,MIN,+130,+500
wickpk,NHL,171-132-1,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
IronCity1,NHL,150-114-1,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),WAS -115,WAS,-115,+500
IronCity1,NHL,150-114-1,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),CAL +145,CAL,+145,+500
IronCity1,NHL,150-114-1,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -150,CAR,-150,+500
IronCity1,NHL,150-114-1,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
Flyers,NHL,132-140-1,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),EDM -105,EDM,-105,+500
Flyers,NHL,132-140-1,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
Flyers,NHL,132-140-1,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),CAL +125,CAL,+125,+500
Flyers,NHL,132-140-1,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +135,MIN,+135,+500
Flyers,NHL,132-140-1,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
Flyers,NHL,132-140-1,Boston @ Anaheim,Boston,Anaheim,Total (Over),Over 6.5,Over,6.5,+500
Sexybaby5,NHL,64-36-0,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),EDM -105,EDM,-105,+500
Sexybaby5,NHL,64-36-0,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
Sexybaby5,NHL,64-36-0,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -150,CAR,-150,+500
Sexybaby5,NHL,64-36-0,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
elodoya24,NHL,135-108-6,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
elodoya24,NHL,135-108-6,Calgary @ Buffalo,Calgary,Buffalo,Total (Over),Over 6.5,Over,6.5,+500
k1nghammer,NHL,190-198-3,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),WAS -115,WAS,-115,+500
k1nghammer,NHL,190-198-3,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -170,BUF,-170,+500
k1nghammer,NHL,190-198-3,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -155,CAR,-155,+500
k1nghammer,NHL,190-198-3,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
SqraTahoe78,NHL,84-97-2,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),CAL +145,CAL,+145,+500
SqraTahoe78,NHL,84-97-2,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +125,MIN,+125,+500
SqraTahoe78,NHL,84-97-2,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
bahjay,NHL,104-85-6,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +130,MIN,+130,+500
bahjay,NHL,104-85-6,Boston @ Anaheim,Boston,Anaheim,Total (Under),Under 6.5,Under,6.5,+500
ceebone7915,NHL,101-87-2,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
ceebone7915,NHL,101-87-2,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+400
ceebone7915,NHL,101-87-2,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +140,MIN,+140,+500
ceebone7915,NHL,101-87-2,Carolina @ Minnesota,Carolina,Minnesota,Total (Over),Over 6.0,Over,6.0,+500
ceebone7915,NHL,101-87-2,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
ceebone7915,NHL,101-87-2,Boston @ Anaheim,Boston,Anaheim,Total (Over),Over 6.5,Over,6.5,+500
sherriffics,NHL,243-208-11,Edmonton @ Washington,Edmonton,Washington,Spread (ATS),EDM -105,EDM,-105,+500
sherriffics,NHL,243-208-11,Edmonton @ Washington,Edmonton,Washington,Total (Over),Over 6.0,Over,6.0,+500
sherriffics,NHL,243-208-11,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),BUF -150,BUF,-150,+500
sherriffics,NHL,243-208-11,Calgary @ Buffalo,Calgary,Buffalo,Total (Under),Under 6.0,Under,6.0,+500
sherriffics,NHL,243-208-11,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),CAR -160,CAR,-160,+500
sherriffics,NHL,243-208-11,Carolina @ Minnesota,Carolina,Minnesota,Total (Over),Over 6.0,Over,6.0,+500
sherriffics,NHL,243-208-11,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),ANA -170,ANA,-170,+500
sherriffics,NHL,243-208-11,Boston @ Anaheim,Boston,Anaheim,Total (Over),Over 6.5,Over,6.5,+500
dogeatdog,NHL,91-107-0,Calgary @ Buffalo,Calgary,Buffalo,Spread (ATS),CAL +145,CAL,+145,+500
dogeatdog,NHL,91-107-0,Carolina @ Minnesota,Carolina,Minnesota,Spread (ATS),MIN +125,MIN,+125,+500
dogeatdog,NHL,91-107-0,Boston @ Anaheim,Boston,Anaheim,Spread (ATS),BOS +145,BOS,+145,+500
mollydog,College Football,613-493-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH +2.5,M-OH,+2.5,+500
mollydog,College Football,613-493-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 39.5,Over,39.5,+500
courtney1966,College Football,585-471-10,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +8.5,KENT,+8.5,+500
courtney1966,College Football,585-471-10,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Under),Under 49.5,Under,49.5,+500
courtney1966,College Football,585-471-10,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
courtney1966,College Football,585-471-10,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 40.0,Over,40.0,+500
fragma8023,College Football,799-687-20,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),MICH +5.5,MICH,+5.5,+500
fragma8023,College Football,799-687-20,Ohio State @ Michigan,Ohio State,Michigan,Total (Under),Under 47.5,Under,47.5,+500
Insiderone777,College Football,372-299-10,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),MICH +5.5,MICH,+5.5,+500
AlyxVance,College Football,235-184-6,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +8.5,KENT,+8.5,+500
MustangRally,College Football,616-533-18,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
MustangRally,College Football,616-533-18,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 39.0,Over,39.0,+500
MustangRally,College Football,616-533-18,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),CMU -9.5,CMU,-9.5,+500
MustangRally,College Football,616-533-18,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Under),Under 47.5,Under,47.5,+500
BammBamm64,College Football,418-353-9,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),CMU -9.5,CMU,-9.5,+500
bluesand9000,College Football,115-78-4,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +8.5,KENT,+8.5,+500
bluesand9000,College Football,115-78-4,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 49.5,Over,49.5,+500
bluesand9000,College Football,115-78-4,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),BUFF +1.5,BUFF,+1.5,+500
bluesand9000,College Football,115-78-4,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 40.0,Over,40.0,+500
Reina,College Football,102-69-5,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),BUFF -2.5,BUFF,-2.5,+500
vupham,College Football,491-423-12,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
vupham,College Football,491-423-12,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Under),Under 39.0,Under,39.0,+500
vupham,College Football,491-423-12,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +9.5,KENT,+9.5,+500
vupham,College Football,491-423-12,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 47.5,Over,47.5,+500
gwins7,College Football,606-529-13,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),MICH +5.5,MICH,+5.5,+500
gwins7,College Football,606-529-13,Ohio State @ Michigan,Ohio State,Michigan,Total (Under),Under 47.5,Under,47.5,+500
Skidless,College Football,62-34-4,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
Skidless,College Football,62-34-4,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 40.0,Over,40.0,+500
Skidless,College Football,62-34-4,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),CMU -8.5,CMU,-8.5,+500
any007,College Football,643-563-16,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),BUFF -2.5,BUFF,-2.5,+500
any007,College Football,643-563-16,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Under),Under 39.5,Under,39.5,+500
any007,College Football,643-563-16,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Under),Under 46.5,Under,46.5,+500
Weed32,College Football,353-300-6,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 39.5,Over,39.5,+500
Weed32,College Football,353-300-6,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 47.0,Over,47.0,+500
Coloneljim,College Football,404-347-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
Coloneljim,College Football,404-347-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 40.0,Over,40.0,+500
Snowman0008,College Football,113-83-8,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),OSU -5.5,OSU,-5.5,+500
Osiros,College Football,696-614-14,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +9.0,KENT,+9.0,+500
Osiros,College Football,696-614-14,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 49.5,Over,49.5,+500
Osiros,College Football,696-614-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),BUFF +1.5,BUFF,+1.5,+500
Osiros,College Football,696-614-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 40.0,Over,40.0,+500
TOPPDAWG,College Football,181-146-8,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),OSU -5.5,OSU,-5.5,+500
TOPPDAWG,College Football,181-146-8,Ohio State @ Michigan,Ohio State,Michigan,Total (Under),Under 47.5,Under,47.5,+500
kingjs3807,College Football,194-158-9,Delaware @ Wake Forest,Delaware,Wake Forest,Spread (ATS),WAKE -17.5,WAKE,-17.5,+500
kingjs3807,College Football,194-158-9,Missouri @ Oklahoma,Missouri,Oklahoma,Total (Under),Under 42.5,Under,42.5,+500
kingjs3807,College Football,194-158-9,Minnesota @ Northwestern,Minnesota,Northwestern,Spread (ATS),NW -3.5,NW,-3.5,+500
kingjs3807,College Football,194-158-9,Minnesota @ Northwestern,Minnesota,Northwestern,Total (Under),Under 40.5,Under,40.5,+500
kingjs3807,College Football,194-158-9,Rutgers @ Ohio State,Rutgers,Ohio State,Spread (ATS),OSU -31.5,OSU,-31.5,+500
kingjs3807,College Football,194-158-9,Louisville @ SMU,Louisville,SMU,Spread (ATS),SMU -2.5,SMU,-2.5,+500
kingjs3807,College Football,194-158-9,Baylor @ Arizona,Baylor,Arizona,Spread (ATS),BAY +6.5,BAY,+6.5,+500
kingjs3807,College Football,194-158-9,Old Dominion @ Georgia Southern,Old Dominion,Georgia Southern,Spread (ATS),GASO +12.5,GASO,+12.5,+500
kingjs3807,College Football,194-158-9,Arkansas @ Texas,Arkansas,Texas,Spread (ATS),ARK +9.5,ARK,+9.5,+500
