contestant,sport,record,matchup,away_team,home_team,pick_type,pick_text,team,line,units_wagered
CappersClub,NFL,144-109-5,Seattle @ Tennessee,Seattle,Tennessee,Total (Over),Over 40.0,Over,40.0,+500
CappersClub,NFL,144-109-5,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -2.5,CHI,-2.5,+500
CappersClub,NFL,144-109-5,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Over),Over 45.0,Over,45.0,+500
CappersClub,NFL,144-109-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -10.0,DET,-10.0,+500
CappersClub,NFL,144-109-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Total (Over),Over 50.0,Over,50.0,+500
CappersClub,NFL,144-109-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
CappersClub,NFL,144-109-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 50.5,Under,50.5,+500
CappersClub,NFL,144-109-5,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),BAL -13.5,BAL,-13.5,+500
CappersClub,NFL,144-109-5,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -2.5,JAC,-2.5,+500
CappersClub,NFL,144-109-5,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Under),Under 47.5,Under,47.5,+500
CappersClub,NFL,144-109-5,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -3.5,LV,-3.5,+500
CappersClub,NFL,144-109-5,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Under),Under 36.0,Under,36.0,+500
CappersClub,NFL,144-109-5,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),NO -1.5,NO,-1.5,+500
CappersClub,NFL,144-109-5,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Over),Over 39.5,Over,39.5,+500
CappersClub,NFL,144-109-5,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),DAL +3.0,DAL,+3.0,+500
CappersClub,NFL,144-109-5,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Under),Under 47.5,Under,47.5,+500
mafioso,NFL,124-91-6,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
mafioso,NFL,124-91-6,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Over),Over 50.5,Over,50.5,+500
mafioso,NFL,124-91-6,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -3.0,CHI,-3.0,+500
mafioso,NFL,124-91-6,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
mafioso,NFL,124-91-6,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -2.5,JAC,-2.5,+500
mafioso,NFL,124-91-6,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Over),Over 39.5,Over,39.5,+500
mafioso,NFL,124-91-6,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),DAL +3.5,DAL,+3.5,+500
mafioso,NFL,124-91-6,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Over),Over 49.0,Over,49.0,+500
mafioso,NFL,124-91-6,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),TB +6.5,TB,+6.5,+500
mafioso,NFL,124-91-6,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Under),Under 49.5,Under,49.5,+500
bigsmoke21169,NFL,163-127-4,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),MIN +6.5,MIN,+6.5,+500
bigsmoke21169,NFL,163-127-4,Minnesota @ Green Bay,Minnesota,Green Bay,Total (Over),Over 43.5,Over,43.5,+500
bigsmoke21169,NFL,163-127-4,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),SEA -12.5,SEA,-12.5,+500
bigsmoke21169,NFL,163-127-4,Seattle @ Tennessee,Seattle,Tennessee,Total (Over),Over 43.5,Over,43.5,+500
bigsmoke21169,NFL,163-127-4,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),CIN +5.5,CIN,+5.5,+500
bigsmoke21169,NFL,163-127-4,New England @ Cincinnati,New England,Cincinnati,Total (Under),Under 51.0,Under,51.0,+500
bigsmoke21169,NFL,163-127-4,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -11.5,DET,-11.5,+500
bigsmoke21169,NFL,163-127-4,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Total (Under),Under 49.5,Under,49.5,+500
bigsmoke21169,NFL,163-127-4,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),IND +4.5,IND,+4.5,+500
bigsmoke21169,NFL,163-127-4,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 50.5,Under,50.5,+500
bigsmoke21169,NFL,163-127-4,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -1.5,CHI,-1.5,+500
bigsmoke21169,NFL,163-127-4,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Under),Under 46.5,Under,46.5,+500
bigsmoke21169,NFL,163-127-4,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),BAL -14.5,BAL,-14.5,+500
bigsmoke21169,NFL,163-127-4,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Total (Over),Over 44.5,Over,44.5,+500
bigsmoke21169,NFL,163-127-4,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -2.0,LV,-2.0,+500
bigsmoke21169,NFL,163-127-4,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Over),Over 37.5,Over,37.5,+500
bigsmoke21169,NFL,163-127-4,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),ARI -1.0,ARI,-1.0,+500
bigsmoke21169,NFL,163-127-4,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Under),Under 45.5,Under,45.5,+500
bigsmoke21169,NFL,163-127-4,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),PHI -3.5,PHI,-3.5,+500
bigsmoke21169,NFL,163-127-4,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Under),Under 50.5,Under,50.5,+500
bigsmoke21169,NFL,163-127-4,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),ATL -3.5,ATL,-3.5,+500
bigsmoke21169,NFL,163-127-4,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Over),Over 41.5,Over,41.5,+500
bigsmoke21169,NFL,163-127-4,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),LA -6.0,LA,-6.0,+500
bigsmoke21169,NFL,163-127-4,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Under),Under 49.5,Under,49.5,+500
Raptors123,NFL,132-100-4,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
Raptors123,NFL,132-100-4,Minnesota @ Green Bay,Minnesota,Green Bay,Total (Over),Over 41.0,Over,41.0,+500
Raptors123,NFL,132-100-4,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),NE -7.0,NE,-7.0,+500
Raptors123,NFL,132-100-4,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Under),Under 45.0,Under,45.0,+500
Raptors123,NFL,132-100-4,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),IND +3.5,IND,+3.5,+500
Raptors123,NFL,132-100-4,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 50.5,Under,50.5,+500
Raptors123,NFL,132-100-4,Seattle @ Tennessee,Seattle,Tennessee,Total (Under),Under 40.0,Under,40.0,+500
Raptors123,NFL,132-100-4,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -10.0,DET,-10.0,+500
Raptors123,NFL,132-100-4,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -3.0,JAC,-3.0,+500
Raptors123,NFL,132-100-4,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Under),Under 36.0,Under,36.0,+500
Raptors123,NFL,132-100-4,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Over),Over 39.5,Over,39.5,+500
Raptors123,NFL,132-100-4,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Over),Over 47.5,Over,47.5,+500
Raptors123,NFL,132-100-4,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),TB +6.5,TB,+6.5,+500
sherriffics,NFL,170-135-5,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),TEN +13.0,TEN,+13.0,+500
sherriffics,NFL,170-135-5,Seattle @ Tennessee,Seattle,Tennessee,Total (Over),Over 40.0,Over,40.0,+500
sherriffics,NFL,170-135-5,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),NE -7.0,NE,-7.0,+500
sherriffics,NFL,170-135-5,New England @ Cincinnati,New England,Cincinnati,Total (Under),Under 51.5,Under,51.5,+500
sherriffics,NFL,170-135-5,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),BAL -13.5,BAL,-13.5,+500
sherriffics,NFL,170-135-5,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Total (Over),Over 44.5,Over,44.5,+500
sherriffics,NFL,170-135-5,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -2.5,CHI,-2.5,+500
sherriffics,NFL,170-135-5,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Over),Over 46.5,Over,46.5,+500
sherriffics,NFL,170-135-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
sherriffics,NFL,170-135-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 49.5,Under,49.5,+500
sherriffics,NFL,170-135-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),NYG +13.0,NYG,+13.0,+500
sherriffics,NFL,170-135-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Total (Over),Over 51.0,Over,51.0,+500
sherriffics,NFL,170-135-5,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),MIN +6.5,MIN,+6.5,+500
sherriffics,NFL,170-135-5,Minnesota @ Green Bay,Minnesota,Green Bay,Total (Over),Over 41.5,Over,41.5,+500
sherriffics,NFL,170-135-5,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),ARI +2.5,ARI,+2.5,+500
sherriffics,NFL,170-135-5,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Over),Over 47.5,Over,47.5,+500
sherriffics,NFL,170-135-5,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -4.0,LV,-4.0,+500
sherriffics,NFL,170-135-5,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Over),Over 35.5,Over,35.5,+500
sherriffics,NFL,170-135-5,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),PHI -3.0,PHI,-3.0,+500
sherriffics,NFL,170-135-5,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Over),Over 47.5,Over,47.5,+500
sherriffics,NFL,170-135-5,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),ATL +2.0,ATL,+2.0,+500
sherriffics,NFL,170-135-5,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Under),Under 40.0,Under,40.0,+500
sherriffics,NFL,170-135-5,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),LA -7.0,LA,-7.0,+500
sherriffics,NFL,170-135-5,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Over),Over 49.5,Over,49.5,+500
Bigblue78,NFL,63-38-2,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
Bigblue78,NFL,63-38-2,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -2.5,CHI,-2.5,+500
Bigblue78,NFL,63-38-2,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Under),Under 46.0,Under,46.0,+500
Bigblue78,NFL,63-38-2,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),SEA -13.5,SEA,-13.5,+500
Bigblue78,NFL,63-38-2,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),CIN +7.0,CIN,+7.0,+500
Bigblue78,NFL,63-38-2,New England @ Cincinnati,New England,Cincinnati,Total (Over),Over 51.5,Over,51.5,+500
Bigblue78,NFL,63-38-2,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),IND +3.5,IND,+3.5,+500
Bigblue78,NFL,63-38-2,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 50.0,Under,50.0,+500
Bigblue78,NFL,63-38-2,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),NYJ +13.5,NYJ,+13.5,+500
Bigblue78,NFL,63-38-2,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -10.0,DET,-10.0,+500
Bigblue78,NFL,63-38-2,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),CLE +4.0,CLE,+4.0,+500
Bigblue78,NFL,63-38-2,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),ARI +3.0,ARI,+3.0,+500
Bigblue78,NFL,63-38-2,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Over),Over 47.5,Over,47.5,+500
Bigblue78,NFL,63-38-2,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),PHI -3.0,PHI,-3.0,+500
Bigblue78,NFL,63-38-2,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Under),Under 47.5,Under,47.5,+500
Bigblue78,NFL,63-38-2,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),NO -1.5,NO,-1.5,+500
Bigblue78,NFL,63-38-2,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),LA -6.5,LA,-6.5,+500
Bigblue78,NFL,63-38-2,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Under),Under 49.5,Under,49.5,+500
JL023,NFL,131-100-3,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),MIN +6.5,MIN,+6.5,+500
JL023,NFL,131-100-3,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),NE -7.0,NE,-7.0,+500
JL023,NFL,131-100-3,New England @ Cincinnati,New England,Cincinnati,Total (Under),Under 50.0,Under,50.0,+500
JL023,NFL,131-100-3,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
JL023,NFL,131-100-3,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 49.5,Under,49.5,+500
JL023,NFL,131-100-3,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Total (Under),Under 44.5,Under,44.5,+500
JL023,NFL,131-100-3,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),SEA -13.0,SEA,-13.0,+500
JL023,NFL,131-100-3,Seattle @ Tennessee,Seattle,Tennessee,Total (Under),Under 40.5,Under,40.5,+500
JL023,NFL,131-100-3,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -3.0,CHI,-3.0,+500
JL023,NFL,131-100-3,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -3.0,LV,-3.0,+500
JL023,NFL,131-100-3,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),ARI +2.5,ARI,+2.5,+500
JL023,NFL,131-100-3,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Under),Under 47.5,Under,47.5,+500
JL023,NFL,131-100-3,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Under),Under 50.5,Under,50.5,+500
JL023,NFL,131-100-3,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Over),Over 38.5,Over,38.5,+500
JL023,NFL,131-100-3,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Under),Under 49.5,Under,49.5,+500
Redhog,NFL,66-41-2,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),PIT +2.5,PIT,+2.5,+500
Redhog,NFL,66-41-2,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
Redhog,NFL,66-41-2,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -3.5,LV,-3.5,+500
Redhog,NFL,66-41-2,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -2.5,JAC,-2.5,+500
Redhog,NFL,66-41-2,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),ATL +2.0,ATL,+2.0,+500
simoncald,NFL,177-142-5,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
simoncald,NFL,177-142-5,Minnesota @ Green Bay,Minnesota,Green Bay,Total (Over),Over 40.5,Over,40.5,+500
simoncald,NFL,177-142-5,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),CIN +8.0,CIN,+8.0,+500
simoncald,NFL,177-142-5,New England @ Cincinnati,New England,Cincinnati,Total (Under),Under 49.5,Under,49.5,+500
simoncald,NFL,177-142-5,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),TEN +13.5,TEN,+13.5,+500
simoncald,NFL,177-142-5,Seattle @ Tennessee,Seattle,Tennessee,Total (Over),Over 40.0,Over,40.0,+500
simoncald,NFL,177-142-5,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),NYJ +13.5,NYJ,+13.5,+500
simoncald,NFL,177-142-5,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Total (Under),Under 44.5,Under,44.5,+500
simoncald,NFL,177-142-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -10.0,DET,-10.0,+500
simoncald,NFL,177-142-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Total (Over),Over 50.0,Over,50.0,+500
simoncald,NFL,177-142-5,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),PIT +2.5,PIT,+2.5,+500
simoncald,NFL,177-142-5,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Over),Over 45.0,Over,45.0,+500
simoncald,NFL,177-142-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
simoncald,NFL,177-142-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Under),Under 50.5,Under,50.5,+500
simoncald,NFL,177-142-5,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -3.5,LV,-3.5,+500
simoncald,NFL,177-142-5,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Over),Over 36.0,Over,36.0,+500
simoncald,NFL,177-142-5,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -2.5,JAC,-2.5,+500
simoncald,NFL,177-142-5,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Over),Over 47.5,Over,47.5,+500
simoncald,NFL,177-142-5,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),DAL +3.0,DAL,+3.0,+500
simoncald,NFL,177-142-5,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Over),Over 47.5,Over,47.5,+500
simoncald,NFL,177-142-5,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),NO -1.5,NO,-1.5,+500
simoncald,NFL,177-142-5,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Under),Under 39.5,Under,39.5,+500
simoncald,NFL,177-142-5,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),TB +6.5,TB,+6.5,+500
simoncald,NFL,177-142-5,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Under),Under 49.5,Under,49.5,+500
Fingerscrossed,NFL,173-139-6,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
Fingerscrossed,NFL,173-139-6,Minnesota @ Green Bay,Minnesota,Green Bay,Total (Over),Over 41.5,Over,41.5,+500
Fingerscrossed,NFL,173-139-6,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),NE -7.5,NE,-7.5,+500
Fingerscrossed,NFL,173-139-6,New England @ Cincinnati,New England,Cincinnati,Total (Over),Over 50.5,Over,50.5,+500
Fingerscrossed,NFL,173-139-6,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),SEA -13.0,SEA,-13.0,+500
Fingerscrossed,NFL,173-139-6,Seattle @ Tennessee,Seattle,Tennessee,Total (Over),Over 40.5,Over,40.5,+500
Fingerscrossed,NFL,173-139-6,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),PIT +2.5,PIT,+2.5,+500
Fingerscrossed,NFL,173-139-6,Pittsburgh @ Chicago,Pittsburgh,Chicago,Total (Over),Over 46.5,Over,46.5,+500
Fingerscrossed,NFL,173-139-6,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
Fingerscrossed,NFL,173-139-6,Indianapolis @ Kansas City,Indianapolis,Kansas City,Total (Over),Over 49.5,Over,49.5,+500
Fingerscrossed,NFL,173-139-6,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),BAL -13.5,BAL,-13.5,+500
Fingerscrossed,NFL,173-139-6,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Total (Under),Under 44.5,Under,44.5,+500
Fingerscrossed,NFL,173-139-6,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -13.0,DET,-13.0,+500
Fingerscrossed,NFL,173-139-6,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Total (Over),Over 50.5,Over,50.5,+500
Fingerscrossed,NFL,173-139-6,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -3.5,LV,-3.5,+500
Fingerscrossed,NFL,173-139-6,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Over),Over 35.5,Over,35.5,+500
Fingerscrossed,NFL,173-139-6,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -2.5,JAC,-2.5,+500
Fingerscrossed,NFL,173-139-6,Jacksonville @ Arizona,Jacksonville,Arizona,Total (Over),Over 47.5,Over,47.5,+500
Fingerscrossed,NFL,173-139-6,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),DAL +3.0,DAL,+3.0,+500
Fingerscrossed,NFL,173-139-6,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Over),Over 47.5,Over,47.5,+500
Fingerscrossed,NFL,173-139-6,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),ATL +2.0,ATL,+2.0,+500
Fingerscrossed,NFL,173-139-6,Atlanta @ New Orleans,Atlanta,New Orleans,Total (Over),Over 40.0,Over,40.0,+500
Fingerscrossed,NFL,173-139-6,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),LA -7.0,LA,-7.0,+500
Fingerscrossed,NFL,173-139-6,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Total (Over),Over 49.5,Over,49.5,+500
theonebone,NFL,89-65-4,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
theonebone,NFL,89-65-4,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),TEN +13.0,TEN,+13.0,+500
theonebone,NFL,89-65-4,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),CIN +7.5,CIN,+7.5,+500
theonebone,NFL,89-65-4,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),NYJ +13.5,NYJ,+13.5,+500
theonebone,NFL,89-65-4,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),NYG +13.0,NYG,+13.0,+500
theonebone,NFL,89-65-4,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -2.5,CHI,-2.5,+500
theonebone,NFL,89-65-4,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
theonebone,NFL,89-65-4,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),ARI +2.5,ARI,+2.5,+500
theonebone,NFL,89-65-4,Cleveland @ Las Vegas,Cleveland,Las Vegas,Spread (ATS),LV -3.5,LV,-3.5,+500
theonebone,NFL,89-65-4,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),PHI -3.0,PHI,-3.0,+500
theonebone,NFL,89-65-4,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),NO -2.0,NO,-2.0,+500
theonebone,NFL,89-65-4,Tampa Bay @ L.A. Rams,Tampa Bay,L.A. Rams,Spread (ATS),LA -7.0,LA,-7.0,+500
TIMPATRICK,NFL,101-74-5,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
TIMPATRICK,NFL,101-74-5,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),KC -3.0,KC,-3.0,+500
TIMPATRICK,NFL,101-74-5,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -10.5,DET,-10.5,+500
TIMPATRICK,NFL,101-74-5,Jacksonville @ Arizona,Jacksonville,Arizona,Spread (ATS),JAC -2.5,JAC,-2.5,+500
Shooter111,NFL,79-51-0,Cleveland @ Las Vegas,Cleveland,Las Vegas,Total (Under),Under 35.5,Under,35.5,+300
Shooter111,NFL,79-51-0,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),DAL +3.0,DAL,+3.0,+300
Shooter111,NFL,79-51-0,Philadelphia @ Dallas,Philadelphia,Dallas,Total (Over),Over 47.5,Over,47.5,+300
Shooter111,NFL,79-51-0,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),NO -1.5,NO,-1.5,+500
racerz4,NFL,129-100-3,New England @ Cincinnati,New England,Cincinnati,Spread (ATS),NE -5.5,NE,-5.5,+500
racerz4,NFL,129-100-3,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),GB -6.5,GB,-6.5,+500
racerz4,NFL,129-100-3,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),BAL -13.5,BAL,-13.5,+500
racerz4,NFL,129-100-3,Seattle @ Tennessee,Seattle,Tennessee,Spread (ATS),SEA -13.5,SEA,-13.5,+500
racerz4,NFL,129-100-3,Indianapolis @ Kansas City,Indianapolis,Kansas City,Spread (ATS),IND +3.5,IND,+3.5,+500
racerz4,NFL,129-100-3,Pittsburgh @ Chicago,Pittsburgh,Chicago,Spread (ATS),CHI -2.5,CHI,-2.5,+500
racerz4,NFL,129-100-3,N.Y. Giants @ Detroit,N.Y. Giants,Detroit,Spread (ATS),DET -10.5,DET,-10.5,+500
racerz4,NFL,129-100-3,Atlanta @ New Orleans,Atlanta,New Orleans,Spread (ATS),ATL +1.5,ATL,+1.5,+500
racerz4,NFL,129-100-3,Philadelphia @ Dallas,Philadelphia,Dallas,Spread (ATS),PHI -4.0,PHI,-4.0,+500
bonehead23,NFL,96-70-4,N.Y. Jets @ Baltimore,N.Y. Jets,Baltimore,Spread (ATS),BAL -13.5,BAL,-13.5,+500
bonehead23,NFL,96-70-4,Minnesota @ Green Bay,Minnesota,Green Bay,Spread (ATS),MIN +6.5,MIN,+6.5,+500
